,5132_kneaddata_Abundance,5145_kneaddata_Abundance,5188_kneaddata_Abundance,5210_kneaddata_Abundance,5401_kneaddata_Abundance,5406_kneaddata_Abundance,5409_kneaddata_Abundance,5411_kneaddata_Abundance,5414_kneaddata_Abundance,5136_kneaddata_Abundance,5140_kneaddata_Abundance,5141_kneaddata_Abundance,5192_kneaddata_Abundance,5194_kneaddata_Abundance,5403_kneaddata_Abundance,5404_kneaddata_Abundance,193_kneaddata_Abundance,179_kneaddata_Abundance,180_kneaddata_Abundance,181_kneaddata_Abundance,183_kneaddata_Abundance,184_kneaddata_Abundance,189_kneaddata_Abundance,190_kneaddata_Abundance,176_kneaddata_Abundance,185_kneaddata_Abundance,981_kneaddata_Abundance,984_kneaddata_Abundance
ENSMUSG00000050947,5.510123361,5.099025943,5.830052868,5.294112092,5.592629266,5.719601993,5.904365368,5.855926455,5.800974682,5.753682688,5.409273702,5.654466485,5.597871348,5.884387743,5.747885807,5.737797845,5.583029978,5.170721107,5.968918928,5.663111353,5.762148915,5.552185052,5.508747022,5.686553217,5.801069814,5.889348432,5.799946599,5.758317291
ENSMUSG00000050953,6.907946305,6.280018248,6.705465232,7.019937129,7.423168976,6.558848637,6.471594783,6.549647271,6.478027374,7.23989594,6.75913273,6.529967943,7.035114641,6.823458745,6.806411884,6.593640835,7.01972826,6.613079212,6.382420829,6.428182285,7.24821566,6.921731167,7.217356463,6.485413345,6.48627398,6.786778698,6.873283211,6.608232676
ENSMUSG00000050954,3.838356032,4.113239802,3.465999297,3.644298447,4.607426268,3.27481715,2.850498496,3.590954245,3.948078976,3.243821643,3.780256022,3.875235164,3.544233384,3.352667264,2.701192572,3.247050686,3.714673984,3.970783537,4.023139319,3.928771228,3.923085134,3.618418751,3.715843256,3.744656172,4.124268446,4.186549441,3.736620664,3.660015218
ENSMUSG00000050963,3.16697878,3.995403312,3.755505914,4.340906304,3.946912735,3.729383014,4.209579589,4.251467778,4.005794473,2.9681872,2.74630869,4.447141512,3.544233384,4.661995322,4.430544982,4.170429404,4.016329684,2.461769889,3.707111826,4.078148852,4.159152492,4.263753869,3.962003843,3.744656172,3.589231171,4.123813686,3.8774832,4.155972712
ENSMUSG00000050965,6.791469645,6.21560152,6.727920083,6.507416641,6.570145252,6.320829548,5.977988231,6.424660494,6.197555276,7.308974322,7.112214482,6.049486091,6.684714608,6.812098883,5.920870608,6.360613245,7.28558871,6.426666088,6.427792336,6.526789882,6.712002807,7.12417942,7.666789032,6.636280011,7.897848812,6.776618832,6.83923573,6.424461548
ENSMUSG00000050967,6.791469645,7.102592558,6.835233107,6.889605261,6.492562311,6.873076473,7.188023446,7.124597968,7.284653846,7.019467705,6.75913273,7.036469205,7.237931524,7.128313326,7.59025617,7.397498313,6.735492455,7.132017578,7.26982152,7.258547185,6.861684589,6.796540905,6.817055507,6.953425309,6.429848547,6.967350944,6.795514353,7.092289422
ENSMUSG00000050973,4.08451662,4.222174174,3.755505914,4.212582207,4.278118643,4.301289361,3.536389906,3.766040951,4.114728845,3.578240682,3.563444633,3.710175918,3.709292631,4.186657313,4.067974902,4.061495033,3.903119073,3.970783537,3.136796101,3.762121359,3.289213032,3.618418751,3.647130506,4.020290614,3.702441781,3.989512594,4.1791389,3.018469189
ENSMUSG00000050989,5.330954515,4.850205396,4.939930485,4.936064572,5.142463544,4.962873144,5.245799777,5.144552574,4.562187822,4.786348877,4.582809957,4.447141512,5.069694873,5.168955311,5.0531779,4.988982533,5.002654747,4.187594926,4.937892033,4.941827381,5.08944352,4.708055963,4.518397192,5.111438502,4.482315967,4.654328402,5.296708496,4.817556495
ENSMUSG00000051003,5.927791116,6.712277488,5.67689608,5.70518069,6.152587761,5.11984249,5.778147652,5.456936897,5.817184909,5.320172529,5.837807044,5.204940609,5.618780338,5.723923071,4.720051599,6.137262541,6.213221733,5.136369602,5.510254497,5.442032264,5.225647904,5.492887868,5.208441739,6.126085278,5.826270368,6.532827397,5.65089079,5.792465514
ENSMUSG00000051007,5.688215683,5.716938865,5.76639423,5.775002139,5.734183411,5.719601993,5.403752137,5.734790017,5.646252087,5.797075284,5.837807044,5.631566083,5.848567419,5.86252831,5.464492314,5.62747443,5.13389928,5.750014858,5.699732295,5.42353592,5.762148915,5.681744686,5.707431016,5.577102075,5.788302518,5.47745064,5.799946599,5.514164351
ENSMUSG00000051022,2.935653234,3.485208579,3.354967985,2.245749071,3.385033847,3.163785838,2.97079273,3.280614124,3.462652148,3.11257711,3.108878769,2.75324464,2.200278983,2.529545026,2.845582481,3.032925881,3.573811448,1.568685093,2.484719405,2.791267705,2.954793993,3.947726376,3.715843256,3.041049174,2.928717637,3.489941584,3.943071541,2.898174955
ENSMUSG00000051034,3.541374295,3.867079215,4.068663799,3.915600469,4.121999441,3.474125958,4.054856995,3.590954245,3.887957983,4.146524442,3.780256022,3.951184017,3.254726767,3.221422731,3.879529813,3.43346381,4.069768942,3.619311166,4.114769795,3.875331969,3.289213032,3.287212842,3.243774812,3.693125871,3.807411341,3.024278012,4.1791389,3.419007118
ENSMUSG00000051062,5.445514279,5.559755533,5.154055291,5.70518069,5.706961942,5.699838738,5.147115503,5.64798519,5.62798988,5.590624406,5.342675954,5.805333151,6.107169579,5.42901815,5.691669798,5.719986569,5.601292184,5.750014858,6.174551023,5.709653939,5.611141127,5.571421271,5.344860937,5.29547045,5.639857244,5.400144914,5.817540659,5.723341153
ENSMUSG00000051065,4.951250089,4.979973271,5.67689608,5.472817979,5.40210736,5.508614335,5.639819495,5.206613543,5.178859182,5.163203183,5.24880903,5.323993281,5.158050748,5.64928427,5.592816411,5.608238211,4.946620712,5.419541654,5.510254497,5.404799357,5.276722088,5.251879769,4.629428504,5.346394385,4.742705651,5.318461117,5.346036208,5.408036
ENSMUSG00000051067,5.041447898,3.798366465,5.186845226,4.514237907,4.484569521,3.877481653,4.257673878,4.418117648,4.005794473,4.650997024,4.953904109,4.22037065,3.92610402,4.661995322,4.603012178,3.815334446,4.697800165,4.542689884,3.764827324,4.833912042,4.497321228,4.808749963,5.003824019,4.215546906,5.340843541,3.917362808,5.021074053,4.102533453
ENSMUSG00000051095,4.478180468,4.113239802,4.325821639,4.278170549,4.665141766,3.877481653,4.304216464,4.567495272,3.825222228,4.077811692,4.33127119,3.309637988,3.857391269,4.50153065,4.896208554,4.27171274,3.842998081,3.619311166,4.114769795,4.255935972,3.788784042,4.355384345,3.647130506,4.140584848,3.589231171,4.464850604,3.660671811,3.732165003
ENSMUSG00000051098,5.760819432,6.17552408,5.850663147,5.966226542,6.069532021,5.90363394,5.919393577,6.037637371,5.84906897,5.731486942,5.720313481,5.923169641,6.261390497,6.177833462,5.441949745,6.11016888,5.804109067,5.99973491,5.60810182,5.922198574,5.898837587,5.91044536,5.565702907,6.046192478,5.305438205,5.962877467,5.918823995,5.858428776
ENSMUSG00000051111,4.244981292,3.995403312,2.959039308,3.309879408,4.037110544,2.912247071,3.456219557,3.16031989,2.856931088,3.764653806,3.780256022,3.058099221,3.857391269,3.077032821,4.430544982,3.746621696,4.069768942,3.715526481,3.873761695,3.639264611,4.045941881,3.690568536,3.647130506,4.178552698,5.375400763,3.989512594,3.405414755,4.047038341
ENSMUSG00000051118,3.838356032,4.780664463,3.755505914,3.915600469,4.484569521,3.27481715,3.612338759,3.681152054,3.887957983,3.11257711,4.236634316,3.875235164,3.454035575,3.472961498,3.20815256,4.116990145,4.016329684,3.009257684,3.764827324,2.791267705,3.075088227,2.725333954,3.333972621,4.215546906,4.083045783,4.514603639,4.065928289,2.898174955
ENSMUSG00000051146,6.782778684,6.605721387,6.57529794,6.981074307,6.740909274,6.975256868,6.846572793,6.935965953,6.959077975,6.972925119,6.865743921,6.860538653,6.494192702,6.753917812,6.752473077,6.706482305,6.921404426,6.536117231,6.996283827,7.116078308,6.966507414,6.694960305,6.736661728,6.696401003,7.338655982,7.279419016,6.813162219,6.796677765
ENSMUSG00000051154,6.212991178,5.875442688,6.02399475,6.507416641,6.04799886,6.241028837,6.020423498,6.152457773,6.327722568,6.171470799,6.290629206,6.258238836,6.471382819,6.048273828,6.089889679,5.904769529,6.114957716,6.323572595,5.81350117,6.130405089,6.655233711,6.159565019,5.983065459,5.591246257,6.067278468,5.771511942,6.252118345,6.081972131
ENSMUSG00000051160,4.193450991,4.50690365,3.465999297,4.458742794,3.850697419,3.27481715,2.719253963,3.8462113,4.355736945,4.392685029,4.37635908,3.619978109,3.544233384,2.735995904,3.662718424,4.221959705,4.917765849,3.80572429,4.200926439,3.819836857,3.788784042,2.856578488,3.57498072,4.877550442,4.278302075,5.13975523,3.736620664,4.155972712
ENSMUSG00000051166,5.592000368,5.580365812,5.425357313,6.062441858,5.93523093,5.261396634,5.584324383,5.531575698,5.734248568,5.024040435,5.805202379,5.677009054,5.533262266,5.723923071,5.194732045,5.888915578,5.819790689,5.63169489,5.699732295,5.56526403,5.486514473,5.047262049,5.184396265,5.860133389,5.536763751,6.066588817,5.7641014,5.723341153
ENSMUSG00000051177,8.198360905,8.213953667,8.316591313,8.101467014,7.95561243,8.478482363,8.299916326,8.527022211,8.103206975,7.956273879,8.23204218,8.278650296,8.06779534,8.050692429,8.069813902,8.504113341,8.021424551,8.138540701,8.162522926,7.997598352,7.921079998,7.602143211,7.942423474,7.843980909,8.315484091,8.270396503,8.170607266,8.196386981
ENSMUSG00000051184,3.903944374,3.485208579,4.325821639,3.644298447,3.747603926,3.729383014,3.371330659,3.029075357,3.377763251,3.674455997,3.308187577,3.523762793,3.785241484,3.472961498,3.20815256,3.143957193,3.714673984,3.153647594,3.221684999,3.35686488,3.985820889,3.947726376,3.715843256,3.584191499,3.807411341,3.024278012,3.405414755,3.800877754
ENSMUSG00000051185,5.423318533,5.429499147,5.6536263,5.229260948,5.367755856,5.638870721,5.269451045,5.507122654,5.431401214,5.163203183,5.272854504,5.536146518,5.370203984,5.570572294,5.464492314,5.377754378,5.448280566,4.91107729,5.405284937,5.34708386,5.350095275,5.344243787,5.449449838,5.224649113,5.250645732,5.400144914,5.506500881,5.723341153
ENSMUSG00000051223,6.606848132,6.564935772,6.963777227,6.930975695,6.554958849,6.967012874,6.814776574,6.89885278,6.586034564,7.055650042,6.625454295,6.840707481,7.011591919,6.857011305,7.011685771,6.603388812,6.846829942,6.587878658,6.88356487,6.871925368,6.878315263,7.008973565,6.85563254,6.702929046,6.931623368,6.714109631,6.759557475,7.10593203
ENSMUSG00000051232,5.571962614,5.640486805,5.369323278,5.728831958,5.468449855,5.868657802,5.486807877,5.431173801,5.590756974,5.996384092,5.387414268,6.032104013,5.951050377,5.272048804,5.691669798,5.331584196,5.158773949,5.727114456,5.576217759,5.631227292,5.962613498,5.767644759,5.740789613,5.686553217,5.749308386,5.687243025,5.670386965,5.632000842
ENSMUSG00000051234,5.895907055,5.406598745,6.12896431,5.905258525,5.679216951,6.051311108,5.79454209,5.894145777,5.800974682,6.204075464,5.885372727,5.996698676,5.757227108,5.597289633,5.819587272,5.465885288,5.804109067,5.703844676,5.771882081,5.840898472,5.779960191,6.360922528,6.249580433,5.646475778,5.596573146,5.944843545,6.116554362,6.039948916
ENSMUSG00000051235,3.769643282,4.59056158,3.755505914,3.830711572,3.385033847,4.247850103,4.209579589,3.766040951,4.114728845,4.212112783,4.37635908,4.023333803,3.92610402,4.320958404,4.475632871,3.943658543,4.310777042,3.405186361,4.912580944,3.639264611,4.103657379,3.190997527,4.122468516,5.150170897,4.768937193,4.781707709,3.206105947,4.207503013
ENSMUSG00000051238,4.342828615,4.418094384,4.688391718,4.401027296,3.385033847,4.894969079,4.054856995,4.251467778,4.264106469,3.364115877,4.729030698,4.393702253,4.332729279,4.38369416,4.181185513,3.746621696,4.069768942,3.516217673,3.873761695,4.451192263,4.580979157,4.63679728,4.518397192,3.93413397,4.278302075,4.359881044,4.600965565,4.155972712
ENSMUSG00000051243,4.08451662,3.995403312,3.465999297,3.740513763,3.385033847,4.669676767,3.881525392,3.766040951,4.114728845,4.146524442,4.829724698,5.108725294,3.785241484,3.783301618,4.384002396,4.455158881,4.917765849,4.04673239,5.169217579,4.861657032,3.985820889,3.759281286,4.439325621,4.541122777,5.051336924,5.13975523,4.065928289,4.483137456
ENSMUSG00000051256,5.180275602,5.286304511,4.939930485,5.229260948,4.875359474,5.178141131,5.221754303,5.144552574,5.101553456,5.195993118,4.953904109,5.108725294,5.345329316,5.304838739,5.551297141,5.130536677,4.82756804,4.990148861,4.886817848,4.967590477,5.225647904,5.388298967,4.828737313,5.091675247,5.442126877,5.041351525,5.051131287,5.451428596
ENSMUSG00000051278,3.366287588,3.650267826,2.798574636,3.740513763,3.385033847,2.607392489,2.574864054,3.391645436,3.462652148,3.578240682,2.60191878,1.8357068,2.40672986,3.687086303,1.912696677,3.032925881,3.242605539,3.153647594,2.340329495,2.05430211,2.679159551,2.580944045,2.537506015,2.865962468,2.729408829,3.275816779,2.699145958,2.622540512
ENSMUSG00000051285,7.685886877,7.742310655,8.079618256,7.96373699,7.58890618,7.807642028,7.828773725,7.758291452,7.765911032,7.841793204,7.799006113,7.739923261,7.898582957,7.809244886,8.165792059,7.774932092,7.821738961,7.963453995,7.881935627,7.887192125,7.846973806,7.862447086,7.942423474,7.841024566,8.092164428,7.695355671,7.824083505,8.023869176
ENSMUSG00000051306,4.715872026,4.850205396,5.086151226,5.126167455,4.875359474,4.586018838,5.245799777,4.940538682,4.841163772,4.870006806,4.763382203,4.498671812,4.909230201,5.132886056,4.757045806,5.259434411,4.917765849,5.269124811,5.493281418,5.180834516,4.77108204,5.019517059,4.732521997,4.830629395,4.661021854,4.609240513,4.791068448,4.396980812
ENSMUSG00000051316,4.193450991,3.932667556,4.439032249,4.071719671,4.037110544,4.301289361,4.108296254,4.063022689,4.005794473,4.553149701,3.845844363,4.280491642,4.608363722,4.610465022,3.945118155,4.221959705,3.714673984,4.253183267,3.764827324,4.030054564,3.985820889,4.63679728,4.122468516,4.061513277,3.702441781,3.5861569,4.641043004,4.564437558
ENSMUSG00000051319,5.571962614,5.359677697,5.369323278,5.70518069,5.622073044,5.850846526,5.315621227,5.64798519,5.275883637,5.320172529,5.754870703,5.511271849,5.69951161,5.699470028,5.508547494,5.331584196,5.583029978,5.269124811,5.527030209,5.327320605,5.669636777,5.409832129,5.109757464,5.260494312,5.174193671,5.426376456,5.506500881,5.669233748
ENSMUSG00000051323,7.095085861,6.828831745,7.358570221,6.711129956,6.508416263,6.547835645,6.560556217,6.653566222,6.508294814,6.559463475,7.05789484,6.440568858,6.955166485,7.043424429,6.424808612,6.811134457,6.899434026,7.032793199,6.409814595,6.428182285,6.827836818,6.269654471,6.542243934,6.886180747,6.765684215,6.626314026,6.595876688,6.413531988
ENSMUSG00000051331,5.377875562,6.18900731,5.556601846,5.580733319,5.40210736,5.462444153,5.873831,5.507122654,5.84906897,5.686043972,5.684908145,5.141515229,5.51106652,5.623521174,6.317451203,5.904769529,5.545797072,5.475575689,5.654644406,5.531115807,5.225647904,5.409832129,5.602461457,5.738314645,5.58185164,5.47745064,5.506500881,5.451428596
ENSMUSG00000051335,6.348729217,6.161913649,6.210957682,6.043705295,6.192388769,6.359133436,6.365855529,6.273382555,6.094920364,6.204075464,5.961321581,6.032104013,6.287741824,6.603892368,6.3050141,6.349071623,6.569179999,6.261176058,6.326021658,6.381031192,6.57589028,6.382865081,6.317484498,6.559224584,5.681880459,6.756081901,6.185928065,6.488355165
ENSMUSG00000051339,6.048715898,5.972195921,6.178717345,6.437369143,6.192388769,6.525554197,6.215679789,6.273382555,6.159917619,6.559463475,6.606656699,6.386880987,6.092296302,6.421562345,6.317451203,6.360613245,6.38116637,6.509523021,5.827111602,6.437430362,5.797554251,6.755081298,6.295203051,5.836578661,6.045983689,6.209389417,6.533367486,6.238799144
ENSMUSG00000051343,6.439997274,6.412358014,6.524892986,5.752101737,6.443927536,6.491473202,6.626144558,6.549647271,6.537940276,6.596776633,6.518898194,6.554525047,6.505463814,6.344805146,7.115043156,6.679088538,6.483166083,6.48242936,6.696028327,6.577864066,6.757661524,6.360922528,6.494149646,6.439243163,6.636299424,6.532827397,6.456842994,6.488355165
ENSMUSG00000051344,4.601915837,5.208998785,5.086151226,5.126167455,5.101240881,5.390294368,5.147115503,4.903544475,5.322053818,4.828784144,5.040491794,4.688149611,5.158050748,4.937629765,4.682083749,4.988982533,5.386441312,4.869854628,5.034916487,5.180834516,5.397016322,5.251879769,4.765311932,5.150170897,5.154430417,5.318461117,5.021074053,4.85034643
ENSMUSG00000051351,4.244981292,3.867079215,4.492471508,4.143869457,4.607426268,4.628454105,4.304216464,4.614037858,4.63714988,4.69753961,4.829724698,4.447141512,4.565928455,4.443815152,3.407461369,4.692850439,4.171052278,4.315919023,4.069681905,4.124691438,4.361969375,4.005441874,4.947789984,4.321157094,4.450254758,4.413320303,4.381955783,4.396980812
ENSMUSG00000051355,5.041447898,4.916547891,4.544001809,5.195708388,5.182540983,5.027724288,4.666786543,5.011797366,4.90322474,4.870006806,4.983347887,4.932568339,5.038998076,4.978852428,5.298755109,4.928228502,5.056593554,4.95115473,4.912580944,4.747324357,4.906965468,5.227834295,4.828737313,4.900450844,4.820011378,4.971810592,4.959013085,5.061113526
ENSMUSG00000051359,8.529734379,9.346953456,8.745910757,9.355223607,9.033006145,9.882421454,9.47858737,9.715575884,9.52381115,8.893936823,8.897989717,9.571920794,9.226908823,9.097062392,9.195574494,9.374200064,9.090117588,8.907262317,9.389891483,9.503313153,8.546275687,9.048120541,9.148336601,8.940362934,9.039937461,9.563436823,9.275381655,9.460085458
ENSMUSG00000051373,4.08451662,3.485208579,3.840394812,3.830711572,3.636572614,3.877481653,3.684488545,3.494738929,4.166259146,3.674455997,4.284728605,4.22037065,3.991692361,3.687086303,4.335908108,3.43346381,4.171052278,3.80572429,3.975045031,4.169779328,4.159152492,2.976872721,3.147559497,4.020290614,4.632732809,3.989512594,4.123643787,4.155972712
ENSMUSG00000051375,5.631259798,5.474237462,5.397612322,5.527784439,5.760900749,5.868657802,5.445877613,5.602542219,5.717073424,5.024040435,5.040491794,5.235637407,5.639390617,5.747968545,6.254164958,6.150620923,5.343691664,4.91107729,5.441130136,5.34708386,5.397016322,5.298800816,5.278263188,5.458660617,5.639857244,5.346206107,4.990377256,5.340397284
ENSMUSG00000051379,5.041447898,5.359677697,5.311024637,5.527784439,5.531875235,5.206430175,5.904365368,6.071386162,5.800974682,4.949078377,4.503738386,5.141515229,5.51106652,4.661995322,5.194732045,5.377754378,4.858264837,4.827419361,5.560007532,5.582039742,5.225647904,4.708055963,4.797373142,5.519096471,5.093462399,5.373427576,4.959013085,5.554522089
ENSMUSG00000051390,5.126336795,5.040727302,5.397612322,5.195708388,4.825606438,4.894969079,5.245799777,5.482247985,5.101553456,4.7426275,5.342675954,5.075172734,4.942782761,5.597289633,5.464492314,5.103315209,4.974909756,5.204273667,4.962766701,5.631227292,5.301596757,4.840811172,5.159943221,4.922993413,4.603877947,4.740485046,4.718004986,5.169028865
ENSMUSG00000051391,10.3498329,10.30383917,10.45552521,10.32305034,10.17944971,10.57758299,10.58520812,10.54026324,10.41917351,10.18020354,10.27397186,10.42358847,10.61780697,10.3755175,10.69256523,10.39293892,10.16377463,10.52992805,10.40216253,10.44919348,10.45325301,10.43335035,10.33908675,10.22549951,10.07944763,10.28972562,10.35848469,10.3414789
ENSMUSG00000051401,4.434459091,4.916547891,4.492471508,4.894841909,4.969996348,4.542297461,4.555755231,4.786505054,4.166259146,4.650997024,4.33127119,4.280491642,4.114549109,4.978852428,4.643089617,4.655856232,3.903119073,3.153647594,4.600196622,4.556802451,4.103657379,4.060936986,4.122468516,4.626011675,4.417464822,4.971810592,3.660671811,4.257256048
